--------- beginning of system
05-03 08:44:16.384  6639 24459 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:20.121  1698  1712 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_REPLACED dat=package:com.app_compare_react_native flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
05-03 08:47:20.121  1698  1712 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_REPLACED dat=package:com.app_compare_react_native flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
05-03 08:47:20.178  1698  1698 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@AQQ
05-03 08:47:20.592  1698  2444 I ActivityManager: START u0 {flg=0x10000000 cmp=com.app_compare_react_native/.MainActivity} from uid 2000
05-03 08:47:20.622  1698  5336 I ActivityManager: Start proc 25260:com.app_compare_react_native/u0a84 for activity com.app_compare_react_native/.MainActivity
05-03 08:47:24.119  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:25.050  1698  1813 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity (has extras)} from uid 1000
05-03 08:47:25.298  6639 24459 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:27.241  1698  4428 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.google.android.youtube/.app.honeycomb.Shell$HomeActivity bnds=[27,279][283,609]} from uid 10020
05-03 08:47:27.273  1698  1708 I ActivityManager: Start proc 25315:com.google.android.youtube/u0a78 for activity com.google.android.youtube/.app.honeycomb.Shell$HomeActivity
05-03 08:47:28.350  1698  1930 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x4000000 cmp=com.google.android.youtube/com.google.android.apps.youtube.app.WatchWhileActivity bnds=[27,279][283,609] (has extras)} from uid 10078
05-03 08:47:28.506  1698  2034 I ActivityManager: START u0 {flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity} from uid 10028
05-03 08:47:29.022  1698  1712 W ActivityManager: Activity pause timeout for ActivityRecord{ed2dbd2 u0 com.google.android.youtube/com.google.android.apps.youtube.app.WatchWhileActivity t21}
05-03 08:47:29.919  1698  2381 I ActivityManager: Killing 25260:com.app_compare_react_native/u0a84 (adj 900): remove task
